Cycle: (Cycle #)
Experiment #: 6
Proposal ID: 31767
Instrument: HB2D
Experiment Title: Spin textured beam
Session Start Time: 08/29/2023  03:46:48 PM

Parameters Logged:
Device Name	Timestamp	Value
ac_2_current	08/31/2023  03:16:19 PM	15.9320
nu_3_current	08/31/2023  03:16:19 PM	-0.0004
nu_1_current	08/31/2023  03:17:20 PM	0.0029
ac_1_current	08/31/2023  03:17:20 PM	20.0004
prism_current	08/31/2023  03:17:20 PM	21.5482
nu_2_current	08/31/2023  03:17:20 PM	14.3898
ac_2_current	08/31/2023  03:17:20 PM	15.9320
nu_3_current	08/31/2023  03:17:20 PM	-0.0003
nu_1_current	08/31/2023  03:18:20 PM	0.0029
ac_1_current	08/31/2023  03:18:20 PM	20.0004
prism_current	08/31/2023  03:18:20 PM	21.5482
nu_2_current	08/31/2023  03:18:20 PM	14.3898
ac_2_current	08/31/2023  03:18:20 PM	15.9320
nu_3_current	08/31/2023  03:18:20 PM	-0.0003
nu_1_current	08/31/2023  03:19:20 PM	0.0029
ac_1_current	08/31/2023  03:19:20 PM	20.0004
prism_current	08/31/2023  03:19:20 PM	21.5482
nu_2_current	08/31/2023  03:19:20 PM	14.3898
ac_2_current	08/31/2023  03:19:20 PM	15.9320
nu_3_current	08/31/2023  03:19:20 PM	-0.0003
nu_1_current	08/31/2023  03:20:21 PM	0.0029
ac_1_current	08/31/2023  03:20:21 PM	20.0004
prism_current	08/31/2023  03:20:21 PM	21.5482
nu_2_current	08/31/2023  03:20:21 PM	14.3898
ac_2_current	08/31/2023  03:20:21 PM	15.9320
nu_3_current	08/31/2023  03:20:21 PM	-0.0004
nu_1_current	08/31/2023  03:21:21 PM	0.0029
ac_1_current	08/31/2023  03:21:21 PM	20.0005
prism_current	08/31/2023  03:21:21 PM	21.5482
nu_2_current	08/31/2023  03:21:21 PM	14.3898
ac_2_current	08/31/2023  03:21:21 PM	15.9320
nu_3_current	08/31/2023  03:21:21 PM	-0.0004
nu_1_current	08/31/2023  03:22:21 PM	0.0028
ac_1_current	08/31/2023  03:22:21 PM	20.0004
prism_current	08/31/2023  03:22:21 PM	21.5482
nu_2_current	08/31/2023  03:22:21 PM	14.3898
ac_2_current	08/31/2023  03:22:21 PM	15.9320
nu_3_current	08/31/2023  03:22:21 PM	-0.0003
nu_1_current	08/31/2023  03:23:21 PM	0.0029
ac_1_current	08/31/2023  03:23:21 PM	20.0004
prism_current	08/31/2023  03:23:21 PM	21.5482
nu_2_current	08/31/2023  03:23:21 PM	14.3898
ac_2_current	08/31/2023  03:23:21 PM	15.9319
nu_3_current	08/31/2023  03:23:21 PM	-0.0003
nu_1_current	08/31/2023  03:24:21 PM	0.0029
ac_1_current	08/31/2023  03:24:21 PM	20.0004
prism_current	08/31/2023  03:24:21 PM	21.5482
nu_2_current	08/31/2023  03:24:21 PM	14.3898
ac_2_current	08/31/2023  03:24:21 PM	15.9319
nu_3_current	08/31/2023  03:24:21 PM	-0.0003
nu_1_current	08/31/2023  03:25:21 PM	0.0029
ac_1_current	08/31/2023  03:25:21 PM	20.0004
prism_current	08/31/2023  03:25:21 PM	21.5482
nu_2_current	08/31/2023  03:25:21 PM	14.3898
ac_2_current	08/31/2023  03:25:21 PM	15.9319
nu_3_current	08/31/2023  03:25:21 PM	-0.0002
nu_1_current	08/31/2023  03:26:21 PM	0.0029
ac_1_current	08/31/2023  03:26:21 PM	20.0004
prism_current	08/31/2023  03:26:21 PM	21.5482
nu_2_current	08/31/2023  03:26:21 PM	14.3898
ac_2_current	08/31/2023  03:26:21 PM	15.9320
nu_3_current	08/31/2023  03:26:21 PM	-0.0002
nu_1_current	08/31/2023  03:27:21 PM	0.0029
ac_1_current	08/31/2023  03:27:21 PM	20.0004
prism_current	08/31/2023  03:27:21 PM	21.5482
nu_2_current	08/31/2023  03:27:21 PM	14.3898
ac_2_current	08/31/2023  03:27:21 PM	15.9319
nu_3_current	08/31/2023  03:27:21 PM	-0.0003
nu_1_current	08/31/2023  03:28:21 PM	0.0029
ac_1_current	08/31/2023  03:28:21 PM	20.0004
prism_current	08/31/2023  03:28:21 PM	21.5482
nu_2_current	08/31/2023  03:28:21 PM	14.3899
ac_2_current	08/31/2023  03:28:21 PM	15.9320
nu_3_current	08/31/2023  03:28:21 PM	-0.0003
nu_1_current	08/31/2023  03:29:21 PM	0.0028
ac_1_current	08/31/2023  03:29:21 PM	20.0004
prism_current	08/31/2023  03:29:21 PM	21.5481
nu_2_current	08/31/2023  03:29:21 PM	14.3898
ac_2_current	08/31/2023  03:29:21 PM	15.9320
nu_3_current	08/31/2023  03:29:21 PM	-0.0003
nu_1_current	08/31/2023  03:30:21 PM	0.0029
ac_1_current	08/31/2023  03:30:21 PM	20.0004
prism_current	08/31/2023  03:30:21 PM	21.5481
nu_2_current	08/31/2023  03:30:21 PM	14.3898
ac_2_current	08/31/2023  03:30:21 PM	15.9320
nu_3_current	08/31/2023  03:30:21 PM	-0.0004
nu_1_current	08/31/2023  03:31:22 PM	0.0029
ac_1_current	08/31/2023  03:31:22 PM	20.0004
prism_current	08/31/2023  03:31:22 PM	21.5482
nu_2_current	08/31/2023  03:31:22 PM	14.3898
ac_2_current	08/31/2023  03:31:22 PM	15.9320
nu_3_current	08/31/2023  03:31:22 PM	-0.0004
nu_1_current	08/31/2023  03:32:22 PM	0.0029
ac_1_current	08/31/2023  03:32:22 PM	20.0004
prism_current	08/31/2023  03:32:22 PM	21.5482
nu_2_current	08/31/2023  03:32:22 PM	14.3898
ac_2_current	08/31/2023  03:32:22 PM	15.9320
nu_3_current	08/31/2023  03:32:22 PM	-0.0003
nu_1_current	08/31/2023  03:33:22 PM	0.0028
ac_1_current	08/31/2023  03:33:22 PM	20.0004
prism_current	08/31/2023  03:33:22 PM	21.5482
nu_2_current	08/31/2023  03:33:22 PM	14.3898
ac_2_current	08/31/2023  03:33:22 PM	15.9320
nu_3_current	08/31/2023  03:33:22 PM	-0.0003
nu_1_current	08/31/2023  03:34:22 PM	0.0029
ac_1_current	08/31/2023  03:34:22 PM	20.0004
prism_current	08/31/2023  03:34:22 PM	21.5482
nu_2_current	08/31/2023  03:34:22 PM	14.3898
ac_2_current	08/31/2023  03:34:22 PM	15.9319
nu_3_current	08/31/2023  03:34:22 PM	-0.0003
nu_1_current	08/31/2023  03:35:22 PM	0.0029
ac_1_current	08/31/2023  03:35:22 PM	20.0004
prism_current	08/31/2023  03:35:22 PM	21.5482
nu_2_current	08/31/2023  03:35:22 PM	14.3898
ac_2_current	08/31/2023  03:35:22 PM	15.9319
nu_3_current	08/31/2023  03:35:22 PM	-0.0003
nu_1_current	08/31/2023  03:36:22 PM	0.0029
ac_1_current	08/31/2023  03:36:22 PM	20.0004
prism_current	08/31/2023  03:36:22 PM	21.5482
nu_2_current	08/31/2023  03:36:22 PM	14.3898
ac_2_current	08/31/2023  03:36:22 PM	15.9320
nu_3_current	08/31/2023  03:36:22 PM	-0.0002
nu_1_current	08/31/2023  03:37:22 PM	0.0028
ac_1_current	08/31/2023  03:37:22 PM	20.0004
prism_current	08/31/2023  03:37:22 PM	21.5482
nu_2_current	08/31/2023  03:37:22 PM	14.3898
ac_2_current	08/31/2023  03:37:22 PM	15.9320
nu_3_current	08/31/2023  03:37:22 PM	-0.0004
nu_1_current	08/31/2023  03:38:22 PM	0.0029
ac_1_current	08/31/2023  03:38:22 PM	20.0004
prism_current	08/31/2023  03:38:22 PM	21.5482
nu_2_current	08/31/2023  03:38:22 PM	14.3898
ac_2_current	08/31/2023  03:38:22 PM	15.9320
nu_3_current	08/31/2023  03:38:22 PM	-0.0003
nu_1_current	08/31/2023  03:39:23 PM	0.0029
ac_1_current	08/31/2023  03:39:23 PM	20.0004
prism_current	08/31/2023  03:39:23 PM	21.5482
nu_2_current	08/31/2023  03:39:23 PM	14.3898
ac_2_current	08/31/2023  03:39:23 PM	15.9320
nu_3_current	08/31/2023  03:39:23 PM	-0.0004
nu_1_current	08/31/2023  03:40:24 PM	0.0029
ac_1_current	08/31/2023  03:40:24 PM	20.0004
prism_current	08/31/2023  03:40:24 PM	21.5482
nu_2_current	08/31/2023  03:40:24 PM	14.3898
ac_2_current	08/31/2023  03:40:24 PM	15.9319
nu_3_current	08/31/2023  03:40:24 PM	-0.0004
nu_1_current	08/31/2023  03:41:25 PM	0.0029
ac_1_current	08/31/2023  03:41:25 PM	20.0004
prism_current	08/31/2023  03:41:25 PM	21.5482
nu_2_current	08/31/2023  03:41:25 PM	14.3898
ac_2_current	08/31/2023  03:41:25 PM	15.9320
nu_3_current	08/31/2023  03:41:25 PM	-0.0004
nu_1_current	08/31/2023  03:42:25 PM	0.0028
ac_1_current	08/31/2023  03:42:25 PM	20.0004
prism_current	08/31/2023  03:42:25 PM	21.5481
nu_2_current	08/31/2023  03:42:25 PM	14.3898
ac_2_current	08/31/2023  03:42:25 PM	15.9320
nu_3_current	08/31/2023  03:42:25 PM	-0.0004
nu_1_current	08/31/2023  03:43:25 PM	0.0029
ac_1_current	08/31/2023  03:43:25 PM	20.0004
prism_current	08/31/2023  03:43:25 PM	21.5482
nu_2_current	08/31/2023  03:43:25 PM	14.3898
ac_2_current	08/31/2023  03:43:25 PM	15.9320
nu_3_current	08/31/2023  03:43:25 PM	-0.0003
nu_1_current	08/31/2023  03:44:25 PM	0.0029
ac_1_current	08/31/2023  03:44:25 PM	20.0004
prism_current	08/31/2023  03:44:25 PM	21.5482
nu_2_current	08/31/2023  03:44:25 PM	14.3898
ac_2_current	08/31/2023  03:44:25 PM	15.9320
nu_3_current	08/31/2023  03:44:25 PM	-0.0004
nu_1_current	08/31/2023  03:45:26 PM	0.0029
ac_1_current	08/31/2023  03:45:26 PM	20.0004
prism_current	08/31/2023  03:45:26 PM	21.5482
nu_2_current	08/31/2023  03:45:26 PM	14.3898
ac_2_current	08/31/2023  03:45:26 PM	15.9319
nu_3_current	08/31/2023  03:45:26 PM	-0.0004
nu_1_current	08/31/2023  03:46:26 PM	0.0029
ac_1_current	08/31/2023  03:46:26 PM	20.0004
prism_current	08/31/2023  03:46:26 PM	21.5482
nu_2_current	08/31/2023  03:46:26 PM	14.3898
ac_2_current	08/31/2023  03:46:26 PM	15.9320
nu_3_current	08/31/2023  03:46:26 PM	-0.0003
nu_1_current	08/31/2023  03:47:26 PM	0.0028
ac_1_current	08/31/2023  03:47:26 PM	20.0004
prism_current	08/31/2023  03:47:26 PM	21.5482
nu_2_current	08/31/2023  03:47:26 PM	14.3899
ac_2_current	08/31/2023  03:47:26 PM	15.9320
nu_3_current	08/31/2023  03:47:26 PM	-0.0003
nu_1_current	08/31/2023  03:48:26 PM	0.0029
ac_1_current	08/31/2023  03:48:26 PM	20.0004
prism_current	08/31/2023  03:48:26 PM	21.5482
nu_2_current	08/31/2023  03:48:26 PM	14.3898
ac_2_current	08/31/2023  03:48:26 PM	15.9319
nu_3_current	08/31/2023  03:48:26 PM	-0.0004
nu_1_current	08/31/2023  03:49:26 PM	0.0029
ac_1_current	08/31/2023  03:49:26 PM	20.0004
prism_current	08/31/2023  03:49:26 PM	21.5482
nu_2_current	08/31/2023  03:49:26 PM	14.3898
ac_2_current	08/31/2023  03:49:26 PM	15.9320
nu_3_current	08/31/2023  03:49:26 PM	-0.0003
nu_1_current	08/31/2023  03:50:26 PM	0.0028
ac_1_current	08/31/2023  03:50:26 PM	20.0004
prism_current	08/31/2023  03:50:26 PM	21.5482
nu_2_current	08/31/2023  03:50:26 PM	14.3898
ac_2_current	08/31/2023  03:50:26 PM	15.9319
nu_3_current	08/31/2023  03:50:26 PM	-0.0004
nu_1_current	08/31/2023  03:51:26 PM	0.0029
ac_1_current	08/31/2023  03:51:26 PM	20.0004
prism_current	08/31/2023  03:51:26 PM	21.5482
nu_2_current	08/31/2023  03:51:26 PM	14.3898
ac_2_current	08/31/2023  03:51:26 PM	15.9319
nu_3_current	08/31/2023  03:51:26 PM	-0.0004
nu_1_current	08/31/2023  03:52:26 PM	0.0029
ac_1_current	08/31/2023  03:52:26 PM	20.0004
prism_current	08/31/2023  03:52:26 PM	21.5482
nu_2_current	08/31/2023  03:52:26 PM	14.3898
ac_2_current	08/31/2023  03:52:26 PM	15.9319
nu_3_current	08/31/2023  03:52:26 PM	-0.0003
nu_1_current	08/31/2023  03:53:26 PM	0.0028
ac_1_current	08/31/2023  03:53:26 PM	20.0004
prism_current	08/31/2023  03:53:26 PM	21.5482
nu_2_current	08/31/2023  03:53:26 PM	14.3898
ac_2_current	08/31/2023  03:53:26 PM	15.9319
nu_3_current	08/31/2023  03:53:26 PM	-0.0003
nu_1_current	08/31/2023  03:54:26 PM	0.0029
ac_1_current	08/31/2023  03:54:26 PM	20.0004
prism_current	08/31/2023  03:54:26 PM	21.5482
nu_2_current	08/31/2023  03:54:26 PM	14.3898
ac_2_current	08/31/2023  03:54:26 PM	15.9320
nu_3_current	08/31/2023  03:54:26 PM	-0.0003
nu_1_current	08/31/2023  03:55:26 PM	0.0028
ac_1_current	08/31/2023  03:55:26 PM	20.0004
prism_current	08/31/2023  03:55:26 PM	21.5482
nu_2_current	08/31/2023  03:55:26 PM	14.3898
ac_2_current	08/31/2023  03:55:26 PM	15.9320
nu_3_current	08/31/2023  03:55:26 PM	-0.0004
nu_1_current	08/31/2023  03:56:26 PM	0.0029
ac_1_current	08/31/2023  03:56:26 PM	20.0004
prism_current	08/31/2023  03:56:26 PM	21.5482
nu_2_current	08/31/2023  03:56:26 PM	14.3898
ac_2_current	08/31/2023  03:56:26 PM	15.9319
nu_3_current	08/31/2023  03:56:26 PM	-0.0003
nu_1_current	08/31/2023  03:57:26 PM	0.0028
ac_1_current	08/31/2023  03:57:26 PM	20.0004
prism_current	08/31/2023  03:57:26 PM	21.5482
nu_2_current	08/31/2023  03:57:26 PM	14.3898
ac_2_current	08/31/2023  03:57:26 PM	15.9319
nu_3_current	08/31/2023  03:57:26 PM	-0.0004
nu_1_current	08/31/2023  03:58:26 PM	0.0029
ac_1_current	08/31/2023  03:58:26 PM	20.0004
prism_current	08/31/2023  03:58:26 PM	21.5482
nu_2_current	08/31/2023  03:58:26 PM	14.3899
ac_2_current	08/31/2023  03:58:26 PM	15.9319
nu_3_current	08/31/2023  03:58:26 PM	-0.0003
nu_1_current	08/31/2023  03:59:26 PM	0.0029
ac_1_current	08/31/2023  03:59:26 PM	20.0004
prism_current	08/31/2023  03:59:26 PM	21.5482
nu_2_current	08/31/2023  03:59:26 PM	14.3898
ac_2_current	08/31/2023  03:59:26 PM	15.9320
nu_3_current	08/31/2023  03:59:26 PM	-0.0003
nu_1_current	08/31/2023  04:00:26 PM	0.0028
ac_1_current	08/31/2023  04:00:26 PM	20.0004
prism_current	08/31/2023  04:00:26 PM	21.5482
nu_2_current	08/31/2023  04:00:26 PM	14.3898
ac_2_current	08/31/2023  04:00:26 PM	15.9320
nu_3_current	08/31/2023  04:00:26 PM	-0.0004
nu_1_current	08/31/2023  04:01:26 PM	0.0028
ac_1_current	08/31/2023  04:01:26 PM	20.0004
prism_current	08/31/2023  04:01:26 PM	21.5482
nu_2_current	08/31/2023  04:01:26 PM	14.3898
ac_2_current	08/31/2023  04:01:26 PM	15.9320
nu_3_current	08/31/2023  04:01:26 PM	-0.0004
nu_1_current	08/31/2023  04:02:26 PM	0.0028
ac_1_current	08/31/2023  04:02:26 PM	20.0004
prism_current	08/31/2023  04:02:26 PM	21.5482
nu_2_current	08/31/2023  04:02:26 PM	14.3898
ac_2_current	08/31/2023  04:02:26 PM	15.9320
nu_3_current	08/31/2023  04:02:26 PM	-0.0004
nu_1_current	08/31/2023  04:03:27 PM	0.0029
ac_1_current	08/31/2023  04:03:27 PM	20.0004
prism_current	08/31/2023  04:03:27 PM	21.5482
nu_2_current	08/31/2023  04:03:27 PM	14.3898
ac_2_current	08/31/2023  04:03:27 PM	15.9320
nu_3_current	08/31/2023  04:03:27 PM	-0.0004
nu_1_current	08/31/2023  04:04:27 PM	0.0029
ac_1_current	08/31/2023  04:04:27 PM	20.0004
prism_current	08/31/2023  04:04:27 PM	21.5482
nu_2_current	08/31/2023  04:04:27 PM	14.3898
ac_2_current	08/31/2023  04:04:27 PM	15.9320
nu_3_current	08/31/2023  04:04:27 PM	-0.0004
nu_1_current	08/31/2023  04:05:27 PM	0.0029
ac_1_current	08/31/2023  04:05:27 PM	20.0004
prism_current	08/31/2023  04:05:27 PM	21.5482
nu_2_current	08/31/2023  04:05:27 PM	14.3898
ac_2_current	08/31/2023  04:05:27 PM	15.9320
nu_3_current	08/31/2023  04:05:27 PM	-0.0003
nu_1_current	08/31/2023  04:06:27 PM	0.0029
ac_1_current	08/31/2023  04:06:27 PM	20.0004
prism_current	08/31/2023  04:06:27 PM	21.5482
nu_2_current	08/31/2023  04:06:27 PM	14.3898
ac_2_current	08/31/2023  04:06:27 PM	15.9320
nu_3_current	08/31/2023  04:06:27 PM	-0.0003
nu_1_current	08/31/2023  04:07:27 PM	0.0029
ac_1_current	08/31/2023  04:07:27 PM	20.0004
prism_current	08/31/2023  04:07:27 PM	21.5482
nu_2_current	08/31/2023  04:07:27 PM	14.3898
ac_2_current	08/31/2023  04:07:27 PM	15.9319
nu_3_current	08/31/2023  04:07:27 PM	-0.0003
nu_1_current	08/31/2023  04:08:27 PM	0.0029
ac_1_current	08/31/2023  04:08:27 PM	20.0004
prism_current	08/31/2023  04:08:27 PM	21.5482
nu_2_current	08/31/2023  04:08:27 PM	14.3898
ac_2_current	08/31/2023  04:08:27 PM	15.9320
nu_3_current	08/31/2023  04:08:27 PM	-0.0004
nu_1_current	08/31/2023  04:09:27 PM	0.0028
ac_1_current	08/31/2023  04:09:27 PM	20.0004
prism_current	08/31/2023  04:09:27 PM	21.5482
nu_2_current	08/31/2023  04:09:27 PM	14.3898
ac_2_current	08/31/2023  04:09:27 PM	15.9320
nu_3_current	08/31/2023  04:09:27 PM	-0.0004
nu_1_current	08/31/2023  04:10:27 PM	0.0029
ac_1_current	08/31/2023  04:10:27 PM	20.0004
prism_current	08/31/2023  04:10:27 PM	21.5482
nu_2_current	08/31/2023  04:10:27 PM	14.3898
ac_2_current	08/31/2023  04:10:27 PM	15.9320
nu_3_current	08/31/2023  04:10:27 PM	-0.0003
nu_1_current	08/31/2023  04:11:27 PM	0.0029
ac_1_current	08/31/2023  04:11:27 PM	20.0004
prism_current	08/31/2023  04:11:27 PM	21.5482
nu_2_current	08/31/2023  04:11:27 PM	14.3899
ac_2_current	08/31/2023  04:11:27 PM	15.9320
nu_3_current	08/31/2023  04:11:27 PM	-0.0003
nu_1_current	08/31/2023  04:12:27 PM	0.0029
ac_1_current	08/31/2023  04:12:27 PM	20.0004
prism_current	08/31/2023  04:12:27 PM	21.5482
nu_2_current	08/31/2023  04:12:27 PM	14.3899
ac_2_current	08/31/2023  04:12:27 PM	15.9320
nu_3_current	08/31/2023  04:12:27 PM	-0.0003
nu_1_current	08/31/2023  04:13:27 PM	0.0028
ac_1_current	08/31/2023  04:13:27 PM	20.0004
prism_current	08/31/2023  04:13:27 PM	21.5482
nu_2_current	08/31/2023  04:13:27 PM	14.3899
ac_2_current	08/31/2023  04:13:27 PM	15.9320
nu_3_current	08/31/2023  04:13:27 PM	-0.0004
nu_1_current	08/31/2023  04:14:28 PM	0.0028
ac_1_current	08/31/2023  04:14:28 PM	20.0004
prism_current	08/31/2023  04:14:28 PM	21.5482
nu_2_current	08/31/2023  04:14:28 PM	14.3898
ac_2_current	08/31/2023  04:14:28 PM	15.9320
nu_3_current	08/31/2023  04:14:28 PM	-0.0002
nu_1_current	08/31/2023  04:15:29 PM	0.0028
ac_1_current	08/31/2023  04:15:29 PM	20.0004
prism_current	08/31/2023  04:15:29 PM	21.5482
nu_2_current	08/31/2023  04:15:29 PM	14.3898
ac_2_current	08/31/2023  04:15:29 PM	15.9320
nu_3_current	08/31/2023  04:15:29 PM	-0.0003
nu_1_current	08/31/2023  04:16:30 PM	0.0029
ac_1_current	08/31/2023  04:16:30 PM	20.0004
prism_current	08/31/2023  04:16:30 PM	21.5482
nu_2_current	08/31/2023  04:16:30 PM	14.3898
ac_2_current	08/31/2023  04:16:30 PM	15.9320
nu_3_current	08/31/2023  04:16:30 PM	-0.0002
nu_1_current	08/31/2023  04:17:30 PM	0.0028
ac_1_current	08/31/2023  04:17:30 PM	20.0004
prism_current	08/31/2023  04:17:30 PM	21.5482
nu_2_current	08/31/2023  04:17:30 PM	14.3899
ac_2_current	08/31/2023  04:17:30 PM	15.9320
nu_3_current	08/31/2023  04:17:30 PM	-0.0004
nu_1_current	08/31/2023  04:18:30 PM	0.0028
ac_1_current	08/31/2023  04:18:30 PM	20.0004
prism_current	08/31/2023  04:18:30 PM	21.5482
nu_2_current	08/31/2023  04:18:30 PM	14.3898
ac_2_current	08/31/2023  04:18:30 PM	15.9320
nu_3_current	08/31/2023  04:18:30 PM	-0.0004
nu_1_current	08/31/2023  04:19:30 PM	0.0029
ac_1_current	08/31/2023  04:19:30 PM	20.0004
prism_current	08/31/2023  04:19:30 PM	21.5482
nu_2_current	08/31/2023  04:19:30 PM	14.3898
ac_2_current	08/31/2023  04:19:30 PM	15.9320
nu_3_current	08/31/2023  04:19:30 PM	-0.0003
nu_1_current	08/31/2023  04:20:30 PM	0.0029
ac_1_current	08/31/2023  04:20:30 PM	20.0004
prism_current	08/31/2023  04:20:30 PM	21.5482
nu_2_current	08/31/2023  04:20:30 PM	14.3899
ac_2_current	08/31/2023  04:20:30 PM	15.9320
nu_3_current	08/31/2023  04:20:30 PM	-0.0004
nu_1_current	08/31/2023  04:21:30 PM	0.0029
ac_1_current	08/31/2023  04:21:30 PM	20.0004
prism_current	08/31/2023  04:21:30 PM	21.5483
nu_2_current	08/31/2023  04:21:30 PM	14.3898
ac_2_current	08/31/2023  04:21:30 PM	15.9320
nu_3_current	08/31/2023  04:21:30 PM	-0.0004
nu_1_current	08/31/2023  04:22:30 PM	0.0029
ac_1_current	08/31/2023  04:22:30 PM	20.0004
prism_current	08/31/2023  04:22:30 PM	21.5482
nu_2_current	08/31/2023  04:22:30 PM	14.3898
ac_2_current	08/31/2023  04:22:30 PM	15.9320
nu_3_current	08/31/2023  04:22:30 PM	-0.0003
nu_1_current	08/31/2023  04:23:30 PM	0.0029
ac_1_current	08/31/2023  04:23:30 PM	20.0004
prism_current	08/31/2023  04:23:30 PM	21.5482
nu_2_current	08/31/2023  04:23:30 PM	14.3898
ac_2_current	08/31/2023  04:23:30 PM	15.9320
nu_3_current	08/31/2023  04:23:30 PM	-0.0004
nu_1_current	08/31/2023  04:24:30 PM	0.0028
ac_1_current	08/31/2023  04:24:30 PM	20.0004
prism_current	08/31/2023  04:24:30 PM	21.5482
nu_2_current	08/31/2023  04:24:30 PM	14.3898
ac_2_current	08/31/2023  04:24:30 PM	15.9319
nu_3_current	08/31/2023  04:24:30 PM	-0.0004
nu_1_current	08/31/2023  04:25:30 PM	0.0028
ac_1_current	08/31/2023  04:25:30 PM	20.0004
prism_current	08/31/2023  04:25:30 PM	21.5482
nu_2_current	08/31/2023  04:25:30 PM	14.3898
ac_2_current	08/31/2023  04:25:30 PM	15.9319
nu_3_current	08/31/2023  04:25:30 PM	-0.0003
nu_1_current	08/31/2023  04:26:30 PM	0.0029
ac_1_current	08/31/2023  04:26:30 PM	20.0004
prism_current	08/31/2023  04:26:30 PM	21.5482
nu_2_current	08/31/2023  04:26:30 PM	14.3898
ac_2_current	08/31/2023  04:26:30 PM	15.9320
nu_3_current	08/31/2023  04:26:30 PM	0.4743
nu_1_current	08/31/2023  04:27:31 PM	0.0029
ac_1_current	08/31/2023  04:27:31 PM	20.0004
prism_current	08/31/2023  04:27:31 PM	21.5482
nu_2_current	08/31/2023  04:27:31 PM	14.3898
ac_2_current	08/31/2023  04:27:31 PM	15.9320
nu_3_current	08/31/2023  04:27:31 PM	1.1210
nu_1_current	08/31/2023  04:28:31 PM	0.0028
ac_1_current	08/31/2023  04:28:31 PM	20.0004
prism_current	08/31/2023  04:28:31 PM	21.5482
nu_2_current	08/31/2023  04:28:31 PM	14.3898
ac_2_current	08/31/2023  04:28:31 PM	15.9319
nu_3_current	08/31/2023  04:28:31 PM	1.1210
nu_1_current	08/31/2023  04:29:32 PM	0.0028
ac_1_current	08/31/2023  04:29:32 PM	20.0004
prism_current	08/31/2023  04:29:32 PM	21.5482
nu_2_current	08/31/2023  04:29:32 PM	14.3898
ac_2_current	08/31/2023  04:29:32 PM	15.9320
nu_3_current	08/31/2023  04:29:32 PM	1.1210
nu_1_current	08/31/2023  04:30:33 PM	0.0029
ac_1_current	08/31/2023  04:30:33 PM	20.0004
prism_current	08/31/2023  04:30:33 PM	21.5482
nu_2_current	08/31/2023  04:30:33 PM	14.3898
ac_2_current	08/31/2023  04:30:33 PM	15.9320
nu_3_current	08/31/2023  04:30:33 PM	1.1210
nu_1_current	08/31/2023  04:31:35 PM	0.0029
ac_1_current	08/31/2023  04:31:35 PM	20.0004
prism_current	08/31/2023  04:31:35 PM	21.5482
nu_2_current	08/31/2023  04:31:35 PM	14.3898
ac_2_current	08/31/2023  04:31:35 PM	15.9320
nu_3_current	08/31/2023  04:31:35 PM	1.1210
nu_1_current	08/31/2023  04:32:36 PM	0.0029
ac_1_current	08/31/2023  04:32:36 PM	20.0004
prism_current	08/31/2023  04:32:36 PM	21.5482
nu_2_current	08/31/2023  04:32:36 PM	14.3898
ac_2_current	08/31/2023  04:32:36 PM	15.9320
nu_3_current	08/31/2023  04:32:36 PM	1.1210
nu_1_current	08/31/2023  04:33:36 PM	0.0029
ac_1_current	08/31/2023  04:33:36 PM	20.0004
prism_current	08/31/2023  04:33:36 PM	21.5482
nu_2_current	08/31/2023  04:33:36 PM	14.3898
ac_2_current	08/31/2023  04:33:36 PM	15.9319
nu_3_current	08/31/2023  04:33:36 PM	1.1210
nu_1_current	08/31/2023  04:34:36 PM	0.0028
ac_1_current	08/31/2023  04:34:36 PM	20.0004
prism_current	08/31/2023  04:34:36 PM	21.5482
nu_2_current	08/31/2023  04:34:36 PM	14.3898
ac_2_current	08/31/2023  04:34:36 PM	15.9319
nu_3_current	08/31/2023  04:34:36 PM	1.1210
nu_1_current	08/31/2023  04:35:36 PM	0.0029
ac_1_current	08/31/2023  04:35:36 PM	20.0004
prism_current	08/31/2023  04:35:36 PM	21.5482
nu_2_current	08/31/2023  04:35:36 PM	14.3898
ac_2_current	08/31/2023  04:35:36 PM	15.9320
nu_3_current	08/31/2023  04:35:36 PM	1.1210
nu_1_current	08/31/2023  04:36:37 PM	0.0029
ac_1_current	08/31/2023  04:36:37 PM	20.0004
prism_current	08/31/2023  04:36:37 PM	21.5482
nu_2_current	08/31/2023  04:36:37 PM	14.3899
ac_2_current	08/31/2023  04:36:37 PM	15.9320
nu_3_current	08/31/2023  04:36:37 PM	1.1210
nu_1_current	08/31/2023  04:37:38 PM	0.0029
ac_1_current	08/31/2023  04:37:38 PM	20.0004
prism_current	08/31/2023  04:37:38 PM	21.5483
nu_2_current	08/31/2023  04:37:38 PM	14.3898
ac_2_current	08/31/2023  04:37:38 PM	15.9319
nu_3_current	08/31/2023  04:37:38 PM	1.1210
nu_1_current	08/31/2023  04:38:39 PM	0.0028
ac_1_current	08/31/2023  04:38:39 PM	20.0004
prism_current	08/31/2023  04:38:39 PM	21.5482
nu_2_current	08/31/2023  04:38:39 PM	14.3898
ac_2_current	08/31/2023  04:38:39 PM	15.9320
nu_3_current	08/31/2023  04:38:39 PM	1.1210
nu_1_current	08/31/2023  04:39:39 PM	0.0028
ac_1_current	08/31/2023  04:39:39 PM	20.0004
prism_current	08/31/2023  04:39:39 PM	21.5482
nu_2_current	08/31/2023  04:39:39 PM	14.3899
ac_2_current	08/31/2023  04:39:39 PM	15.9320
